disease_flag,disease_label,phenotype,variant,effect_allele,other_allele,family,analysis_tier,confirmatory_role,panel,metric,region,source,analysis,model,status,n,n_case,n_control,beta_per_A_controls,se_per_A_controls,p_per_A_controls,beta_interaction,se_interaction,p_interaction,beta_per_A_cases_from_interaction,se_per_A_cases_from_interaction,p_per_A_cases_from_interaction,vcov_type,n_case_AA,n_case_AG,n_case_GG,raw_p,minus_log10_raw_p,stratum,beta_per_A,se_per_A,p_per_A
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",roi__superior_cerebellar_peduncle_left__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,superior cerebellar peduncle (left),roi_pca,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.08482626670222755,1.0714696463579976,1.0,-0.22003768299899593,0.12713205059587254,0.08482626670222755
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__cerebral_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,cerebral peduncle (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.08719868669897408,1.0594900559353653,1.0,0.16778544346021307,0.09768254544620751,0.08719868669897408
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_MD_anterior_corona_radiata_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,MD,anterior corona radiata (right),basket,stratified_case,additive_dosage_within_stratum,ok,285,,,,,,,,,,,,nonrobust,,,,0.08824867991949063,1.0542917823477183,1.0,0.12735825120680894,0.07439247024079752,0.08824867991949063
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__wm__posterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior thalamic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.09002248539882231,1.0456490009499348,1.0,-0.18842637182586425,0.11068169669289209,0.09002248539882231
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.09397857520872302,1.0269711435190685,1.0,0.11613308030601643,0.06905699312022755,0.09397857520872302
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__superior_fronto_occipital_fasciculus_lef,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior fronto-occipital fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.09568018061163742,1.0191780135546247,1.0,0.27861787555121587,0.1665374783689227,0.09568018061163742
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__superior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior corona radiata (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.09887398295470419,1.0049179707451548,1.0,0.14223482253627537,0.08583798501722759,0.09887398295470419
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__wm__acoustic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,acoustic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.09893376447741258,1.004655465493874,1.0,0.2321181947019918,0.14010710728635314,0.09893376447741258
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__anterior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,anterior corona radiata (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.10274151780698101,0.9882540227042707,1.0,0.2749370783455667,0.16782885450648274,0.10274151780698101
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__superior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior corona radiata (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.10417351060252515,0.982242700054545,1.0,-0.2020047353793336,0.12382474039650745,0.10417351060252515
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_superior_longitudinal_fasciculus_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,superior longitudinal fasciculus (left),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.10439091577777573,0.9813372925142031,1.0,-0.1400269171008816,0.0858878039849855,0.10439091577777573
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__retrolenticular_part_of_internal_capsule,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,retrolenticular part of internal capsule (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.10455336748717552,0.9806619747301359,1.0,-0.20422393558040744,0.12532313201392412,0.10455336748717552
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__retrolenticular_part_of_internal_capsule,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,retrolenticular part of internal capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.10455336748717552,0.9806619747301359,1.0,-0.20422393558040744,0.12532313201392412,0.10455336748717552
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__cingulum_cingulate_gyrus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,cingulum cingulate gyrus (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.10742390656273386,0.9688990581810645,1.0,0.20259767375846896,0.12535719448707514,0.10742390656273386
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__wm__inferior_fronto_occipital_fasciculus_rig,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,inferior fronto-occipital fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.1082963352576683,0.9653862396286168,1.0,0.11968160136421781,0.07423761146740883,0.1082963352576683
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__wm__superior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior thalamic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.10913647318353065,0.9620300848361752,1.0,-0.18430868276864062,0.11459881623558554,0.10913647318353065
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_MD_superior_longitudinal_fasciculus_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,superior longitudinal fasciculus (left),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.11174628159158291,0.9517669193022873,1.0,0.12115415418376829,0.07588777430270546,0.11174628159158291
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__anterior_limb_of_internal_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,anterior limb of internal capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.11221971826746367,0.9499308259465831,1.0,-0.16838780686929283,0.10561378884168816,0.11221971826746367
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_superior_thalamic_radiation_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,superior thalamic radiation (right),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.11335641591662333,0.9455538939906616,1.0,-0.13746804614939342,0.08649501872924935,0.11335641591662333
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_ICVF_anterior_corona_radiata_right,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ICVF,anterior corona radiata (right),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.11772051474815948,0.9291478475595446,1.0,-0.12080105222601571,0.07693000657476658,0.11772051474815948
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_FA_splenium_of_corpus_callosum,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,splenium of corpus callosum,basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.1194474251184935,0.9228232077297807,1.0,-0.14554081732109284,0.09312289248617102,0.1194474251184935
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_ISOVF_superior_longitudinal_fasciculus_left,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ISOVF,superior longitudinal fasciculus (left),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.119728066625873,0.9218040304462363,1.0,0.1433066589394272,0.09176336056136238,0.119728066625873
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_FA_anterior_corona_radiata_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,anterior corona radiata (right),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.12498981090247946,0.9031253889854506,1.0,-0.12965441980536407,0.08420481141359003,0.12498981090247946
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__wm__uncinate_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,uncinate fasciculus (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.1253562998687808,0.9018538353834886,1.0,-0.12022948185995978,0.0781599457553868,0.1253562998687808
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.1270590621923778,0.895994354464148,1.0,0.26290794543580165,0.17168733261960792,0.1270590621923778
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.1326186823089624,0.8773952915257252,1.0,0.24700342198803865,0.16366702936740646,0.1326186823089624
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",roi__retrolenticular_part_of_internal_capsule__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,retrolenticular part of internal capsule (left),roi_pca,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.1408998388697109,0.8510895035410014,1.0,0.21844426247452126,0.14784575901050492,0.1408998388697109
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",roi__retrolenticular_part_of_internal_capsule__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,retrolenticular part of internal capsule (right),roi_pca,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.1408998388697109,0.8510895035410014,1.0,0.21844426247452126,0.14784575901050492,0.1408998388697109
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_corticospinal_tract_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,corticospinal tract (left),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.1470810553044538,0.8324432627353426,1.0,-0.1267588498681693,0.08713123024684205,0.1470810553044538
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__corticospinal_tract_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,corticospinal tract (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.14790493714351594,0.8300173287860818,1.0,0.13001730188454683,0.0895539170765975,0.14790493714351594
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__wm__corticospinal_tract_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,corticospinal tract (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.15136435734064158,0.8199763786843659,1.0,0.12021183838629068,0.08350979185373224,0.15136435734064158
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__posterior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior corona radiata (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.1529743212813707,0.8153814650109305,1.0,-0.13154883508461512,0.0917467653248541,0.1529743212813707
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__wm__superior_thalamic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior thalamic radiation (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.15316570918167802,0.8148384538946825,1.0,0.10820313325989392,0.07549997830684406,0.15316570918167802
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_corticospinal_tract_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,corticospinal tract (right),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.15546358785357095,0.8083713136855465,1.0,-0.12304191377690644,0.08633611712427053,0.15546358785357095
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_RD_splenium_of_corpus_callosum,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,RD,splenium of corpus callosum,derived,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.15577146482594234,0.8075120961091968,1.0,0.12866461381370167,0.09034901056676184,0.15577146482594234
